alert_id,farmer_id,parcel_id,channel,language,severity,message_en,sent_timestamp_utc,delivery_status,source
4267c678-a10d-44cf-90e3-c6639ab9c500,f2e7d13d-4273-4002-83a7-3e648a06cdca,d7c09503-b28c-492c-aca6-a5cb48be2dc1,USSD,Kiswahili,Warning,River levels rising - remain alert for updates,2025-11-11T13:21:03.081423Z,Sent,alert_service
82b970e2-c0d7-4ce8-ae7f-bb488b133d4b,3460519c-9314-4095-9983-f7060def43bf,407081d4-4bf0-4291-aab3-754a37bc8334,App,Kiswahili,Warning,Moderate flood risk - monitor weather updates,2025-11-19T17:21:03.081762Z,Sent,alert_service
bceb2e32-b365-49ed-b94c-e444304f62da,b617486a-5087-4ac0-87e3-036d7cd0dd6e,f4c7097a-3db9-4017-bcee-711a029f6fad,App,Kiswahili,Critical,Severe flooding expected in your area within 24 hours,2025-11-12T16:21:03.082103Z,Sent,alert_service
8afc72bb-af13-434f-a8a8-5db941368004,b610bcec-fe5d-4167-9e0a-3ffbde4f2255,7de9da1e-7a0b-470f-b8f6-760b692f7832,SMS,Kiswahili,Critical,Flash flood warning - evacuate livestock immediately,2025-11-03T08:21:03.082444Z,Sent,alert_service
7046bcc8-c114-4276-bb65-7dfd2d9aa278,1afe41cf-fd69-40c8-b6dd-e158ed33720b,8908ad99-d923-4750-8e6b-567797a5e851,App,English,Warning,Moderate flood risk - monitor weather updates,2025-11-12T22:21:03.082788Z,Sent,alert_service
b006c33c-55a8-46b6-8214-549ddff2c223,a950555f-152f-410c-aba9-be1adb627996,ffe7ea58-1617-422a-899c-7621e9d19f15,USSD,Kiswahili,Warning,Heavy rainfall forecast - secure drainage systems,2025-10-30T23:21:03.083140Z,Sent,alert_service
b48882c8-3deb-4483-bb86-e977cf4f0329,a59c4e7b-d9ea-407a-99ba-bd61c9e7f593,a5604922-8f13-47f9-ac4e-4f705134d440,App,Local,Warning,Moderate flood risk - monitor weather updates,2025-11-06T19:21:03.083481Z,Sent,alert_service
e5f0ccaf-2785-4303-8c7c-142240a36764,a13c5fca-a270-4724-bb76-69a913af2a30,4e9df1a9-114b-45b7-859d-206ca1eb0c4c,USSD,Kiswahili,Warning,River levels rising - remain alert for updates,2025-11-09T11:21:03.083818Z,Sent,alert_service
d2b645b8-c287-4dcd-a856-446cb011ed85,ff532899-90f2-4621-8d47-dc3922bb523a,1654c994-53f9-44fd-a68d-0459d4e8bd8a,SMS,Local,Critical,Flash flood warning - evacuate livestock immediately,2025-11-19T13:21:03.084161Z,Sent,alert_service
db6d62f6-4508-46e0-85e4-873ce40ae736,14e710f2-207b-4106-be4e-89676d515d5e,3784a1f1-3207-491c-85c1-5e5bd7eaa98f,USSD,Kiswahili,Warning,Heavy rainfall forecast - secure drainage systems,2025-11-12T05:21:03.084500Z,Sent,alert_service
bfd3f828-7fe8-4331-a5af-86422b6506b0,9ffa5703-040c-4b74-b2e0-62fbe8f46dee,dab102a8-db17-4b44-aa7e-2bd2a9225cb5,SMS,English,Info,Planting season recommendations available,2025-11-19T12:21:03.084838Z,Sent,alert_service
94f0a42d-3e63-4b77-9bdf-38fd30d607e8,5807e970-01b6-4e41-8de9-5f26181c4f65,e6506e74-67d8-4330-ad41-5e39a452d67d,App,Kiswahili,Info,New crop advisory for your region,2025-11-06T13:21:03.085216Z,Sent,alert_service
a408090f-78d5-48a6-bba0-7799cb273b76,db179081-8c00-4209-b832-2f31b0e58558,339c3906-8be1-4054-bff3-5959b5f815a5,USSD,Kiswahili,Warning,River levels rising - remain alert for updates,2025-11-06T08:21:03.085559Z,Failed,alert_service
162634c1-2443-4a05-9063-bd9ce1fcd066,b55f42bb-778c-4988-9c72-3c87b54a4fc6,55bfd211-8dc8-44cb-bcb0-d494a2e32a0a,App,Local,Info,New crop advisory for your region,2025-11-12T12:21:03.085903Z,Queued,alert_service
02a631ea-9201-483c-87a0-241fb7a760b1,6a07f284-6261-4ac2-8837-13e7c3fbdc6f,207dbfb2-de4e-49b1-a946-9db5d2af7ebd,SMS,Local,Warning,Moderate flood risk - monitor weather updates,2025-11-17T00:21:03.086250Z,Sent,alert_service
43187a38-aad3-4051-838e-4ba83b72b832,cf98b2ea-f08f-4219-be73-6da97b3116cd,b8736893-a388-4dec-a913-53c2f0ec6373,WhatsApp,English,Warning,Moderate flood risk - monitor weather updates,2025-11-17T10:21:03.086591Z,Sent,alert_service
5482318b-b02b-4cad-88af-254fe38b04cc,b71dd341-47a7-4406-8920-c6b03b11dc25,16064de7-bc30-4f10-8016-6a6f60e3025e,USSD,Kiswahili,Warning,Moderate flood risk - monitor weather updates,2025-11-12T10:21:03.086933Z,Sent,alert_service
45962b7b-c326-4699-a1a4-0a179cd9698d,c1d9b71f-d055-4c18-a6ff-501886c62ca8,910c7c12-79ab-4b75-8d0e-00bf58b047bf,SMS,Kiswahili,Warning,Heavy rainfall forecast - secure drainage systems,2025-11-06T16:21:03.087290Z,Sent,alert_service
c3190530-3b76-4f3b-adac-57c6f4237e48,53838cca-53dd-4e03-8c33-e2bda37894f3,cd782a1c-9454-41f0-8e64-a6bd7e7c6025,SMS,English,Info,Weather forecast for next 7 days available,2025-10-30T14:21:03.087629Z,Sent,alert_service
a3d52332-0d34-452d-a412-2f3e6a086333,50499672-2263-48c4-bdc8-a476ca68626f,8d944ce1-d0eb-45f1-b8c3-3a8e8b6a4b57,WhatsApp,Local,Info,Weather forecast for next 7 days available,2025-11-16T13:21:03.087970Z,Sent,alert_service
65218808-af11-4835-a54b-52088e87fa7d,bba19e22-2184-4a12-b68e-7d7c9e8dfb86,8791a26b-8f47-4226-a57a-4938312b9b9a,App,Local,Info,Weather forecast for next 7 days available,2025-11-19T04:21:03.088309Z,Queued,alert_service
bc115c27-79ae-48e3-8914-1e6b3f5f6820,b924f3c1-57bf-42ab-81c1-eb71276a105d,e6c6e126-f873-453c-aecb-386c773558e7,SMS,English,Critical,Severe flooding expected in your area within 24 hours,2025-11-01T14:21:03.088651Z,Sent,alert_service
31af3510-4b13-4207-8f32-60eab2c6c8d5,76602ae0-c9f1-4492-afc0-acefbebc3646,96f50086-3c22-4c57-8d1a-d22de2a0baab,USSD,English,Info,New crop advisory for your region,2025-11-26T12:21:03.088990Z,Sent,alert_service
4f984df8-a4bc-4336-aa22-2c6571fab193,1b446f1d-306f-4391-90ec-a4e40f37753d,db51f0c4-bf94-46d3-9e2d-774f30b00081,USSD,Kiswahili,Critical,Severe flooding expected in your area within 24 hours,2025-11-20T14:21:03.089343Z,Failed,alert_service
328b6f23-3d74-43ac-8ffb-c12332a06c93,b3fa0805-4c67-40c6-8640-3af8362084b7,0a8b59ae-4a2a-4212-9895-47046e2b05a8,SMS,Local,Info,New crop advisory for your region,2025-11-20T00:21:03.089684Z,Sent,alert_service
7e06d103-a876-4a60-82ee-bce98a368afe,66066960-730a-4093-8acb-f337539f0197,153dd7c5-2d13-445d-aef8-b4fa3031f23a,WhatsApp,English,Critical,Flash flood warning - evacuate livestock immediately,2025-11-27T00:21:03.090025Z,Sent,alert_service
8e85fef0-4d57-45c8-ba3e-ca64fdebf333,16bdb674-14d5-40bf-b0a5-2796b38a0ca5,c38e8bdd-d5ca-411a-87da-073496953d53,WhatsApp,Local,Critical,River level critically high - prepare emergency measures,2025-11-14T07:21:03.090365Z,Sent,alert_service
fdd6181f-3217-484a-9ccc-54860c4582eb,9629ed11-6c80-4e41-bc85-c064196508f1,a573a47b-e54f-4f67-b2c6-383ebfa6acd7,App,English,Info,Planting season recommendations available,2025-11-19T02:21:03.090704Z,Failed,alert_service
d13fd035-50b7-48de-97b9-6d241afdeeff,cf9538ca-bc47-4059-8e6e-54a7c9d72977,90c64938-a660-4f9a-963c-5b07e5bc45a7,App,Kiswahili,Warning,Moderate flood risk - monitor weather updates,2025-11-05T23:21:03.091044Z,Sent,alert_service
403a64f3-5000-4f2a-8fca-883a9ed6ee83,0651f3ef-00ac-4d0f-b952-7b4319e4563a,c397d316-0759-4a36-bc1b-4009298a09ff,SMS,English,Info,Planting season recommendations available,2025-11-18T11:21:03.091397Z,Sent,alert_service
040c0dcf-eb4f-4926-97d7-82e6b28e6e7c,1a007907-d60a-4b64-8650-e921a1422997,76b3cf78-8059-4f75-98d3-b4a2f4068e4d,SMS,English,Warning,Moderate flood risk - monitor weather updates,2025-11-01T18:21:03.091749Z,Sent,alert_service
02767871-32cc-4ca6-875c-ed9fa37aba90,dab32c49-011f-43ec-b73c-43902de7227a,39da19c8-2ae8-4bba-912a-41069518e1a4,App,Local,Critical,Flash flood warning - evacuate livestock immediately,2025-11-21T12:21:03.092088Z,Failed,alert_service
75ecb489-17ce-4676-9d4a-fdee670a6f9a,5c5a5320-31df-43bb-9610-ca95c16cce92,12bbeab5-a309-4352-907a-e543f2551172,SMS,Local,Info,New crop advisory for your region,2025-11-15T19:21:03.092428Z,Sent,alert_service
e11b9b6c-2536-4093-9ee0-ba5e74705e5c,1afe41cf-fd69-40c8-b6dd-e158ed33720b,8908ad99-d923-4750-8e6b-567797a5e851,App,English,Info,Planting season recommendations available,2025-11-08T13:21:03.092766Z,Sent,alert_service
d8e5ec77-0507-4db0-861d-0d1840d98cbf,deb544b3-05e7-4dea-8741-3c11cca64c9c,d14aa255-042e-46df-a224-7d8e4633fe0a,USSD,Kiswahili,Info,Weather forecast for next 7 days available,2025-11-06T13:21:03.093104Z,Failed,alert_service
feebf88c-1418-4c9e-aab6-c7f73217f2be,cf562166-dcf3-485f-858e-37b2f3ffcde3,091d4f03-7a8f-4c8c-adc9-8af2889725ec,USSD,English,Info,Weather forecast for next 7 days available,2025-11-19T15:21:03.093635Z,Sent,alert_service
da6299b7-5ab7-43ac-8e86-a4ed2046d972,57853960-508f-40bf-98f9-7bc4bfc4686b,307aa68d-a616-4147-ae15-94c93ad0652d,USSD,English,Info,Planting season recommendations available,2025-11-20T10:21:03.094243Z,Sent,alert_service
60858784-454f-4a56-814b-40877c532765,d2640883-62ce-45f5-9b46-3b26ec485950,1fd20c4e-e8af-4d51-9efa-78f878eeeff9,SMS,Local,Info,New crop advisory for your region,2025-11-26T12:21:03.094749Z,Sent,alert_service
b1f0055a-e6a7-48e7-8560-305b2da3e8fe,ab7ba39d-0902-40b6-b121-c2978aafad2d,5e045a93-daca-48c9-b159-249436678c70,WhatsApp,Local,Critical,River level critically high - prepare emergency measures,2025-11-09T14:21:03.095194Z,Sent,alert_service
ef808a53-f8c2-4e27-8d48-843d335e1316,ad044941-5c5a-4e04-bd3e-fc428a8fcdd0,e7ead4f0-f39f-4431-9923-90ae57b68fd5,WhatsApp,Kiswahili,Info,Weather forecast for next 7 days available,2025-11-27T08:21:03.095582Z,Sent,alert_service
f230c054-67e5-47aa-8619-965743875691,0efa2f7f-5a34-4202-aeda-36cd6ee5f8bb,2ff84f03-ada4-4f94-b637-772561ac5585,USSD,English,Info,Weather forecast for next 7 days available,2025-11-03T07:21:03.095939Z,Sent,alert_service
25d50cab-4c0a-43f7-9664-2fc316234a5b,30bef2c6-2119-4acd-83e8-918eef27a656,2017b740-86fc-47e8-865e-872832536427,USSD,Local,Critical,River level critically high - prepare emergency measures,2025-11-02T09:21:03.096287Z,Sent,alert_service
3a42e545-a0c4-4c32-8a5e-aff431be887c,7a5d1deb-62b6-4902-a513-2203b23af3ef,cefe9dd0-fba5-4006-99c8-7caffd87026c,USSD,Kiswahili,Critical,Flash flood warning - evacuate livestock immediately,2025-11-07T22:21:03.096630Z,Sent,alert_service
3caeb8dc-6017-4de0-9897-f153bf2b667f,d946f52b-970f-4ff9-b349-1f79680089d8,1f359994-a056-4336-acef-d6d3cf3a844e,App,Kiswahili,Info,New crop advisory for your region,2025-11-13T08:21:03.096974Z,Sent,alert_service
36edcccd-a196-4122-a5e8-2de2eb519a08,50a72616-be44-4775-a719-45404cb4553a,fe4f529d-9bd4-4c1a-9b56-7045a699f01a,WhatsApp,Kiswahili,Info,Weather forecast for next 7 days available,2025-11-14T09:21:03.097316Z,Sent,alert_service
5acb429a-9ac2-40d8-8f8b-663c1743da46,ff695716-7422-4360-8a19-d3101c00c5b1,325ffca3-0f0c-4128-bc6a-c331d84c5346,WhatsApp,English,Warning,Moderate flood risk - monitor weather updates,2025-11-03T21:21:03.097674Z,Sent,alert_service
3760ae39-6a61-49f1-85c9-210008b7c5b3,bd53f00c-4da4-4b7c-8174-888278154dad,a983b376-4d10-4bc8-88a5-81a7dd1ef25e,App,Local,Warning,Heavy rainfall forecast - secure drainage systems,2025-11-20T15:21:03.098023Z,Sent,alert_service
8c48195e-65d2-4144-b370-c749e7f6caa3,e505baac-afbc-411f-b410-897fed1b06f8,f560c672-1430-4de2-9dbe-038220027e89,WhatsApp,Kiswahili,Warning,Moderate flood risk - monitor weather updates,2025-11-04T13:21:03.098367Z,Sent,alert_service
4b52ab61-fdd1-4fa5-b81b-bd4315489914,960e1dcc-9565-4cec-bde8-dba08d6836db,d7409010-919e-4054-b2dd-bf51354fce8b,WhatsApp,English,Info,New crop advisory for your region,2025-11-22T16:21:03.098709Z,Sent,alert_service
284c55a3-1344-4d78-af4f-b6d8a68389d4,57f557f2-6d90-44e5-bca6-f694dd5b7b9c,e0453cb0-7a69-46e2-92d9-848454ce9c02,SMS,Kiswahili,Warning,Moderate flood risk - monitor weather updates,2025-11-03T10:21:03.099050Z,Sent,alert_service
8c682b71-d3a4-49b1-b3f8-da67f2d5083f,f476a3bc-bfcd-4380-98c3-debb0e53096b,85d1fef4-ce3e-4394-8af4-e33b6635ad23,USSD,Kiswahili,Warning,River levels rising - remain alert for updates,2025-11-04T14:21:03.099399Z,Sent,alert_service
0fa0032b-9da6-4d27-afdd-8cb231679438,613c2c95-8c11-410d-8a64-50cb18229e90,a3ca0d35-6899-4f31-9c17-2fec7344a4b7,App,English,Info,Weather forecast for next 7 days available,2025-11-21T17:21:03.099754Z,Sent,alert_service
fd19e713-ef66-4062-9af3-2eb26d6e5d9d,0cb03f3b-232c-44f7-8588-e44acd873f53,a77e0cb5-67be-42d3-9a27-51aedf4a9380,WhatsApp,Kiswahili,Critical,River level critically high - prepare emergency measures,2025-11-15T22:21:03.100096Z,Sent,alert_service
3d0b0dce-b2b0-4c51-9dbf-2d1502bc55f3,f6f693dd-6c12-4c33-8605-3fa997d7f914,fdc53822-4155-4527-af5b-f9b2abdaedba,App,Local,Warning,Heavy rainfall forecast - secure drainage systems,2025-10-31T21:21:03.100434Z,Sent,alert_service
e0746166-6204-4842-b7d2-ff23f7d7d4c2,98a497bd-ad82-4f28-8012-a7804d34ce90,035685d5-9e6d-4eef-82e6-439ac3ce86fb,WhatsApp,Local,Warning,Heavy rainfall forecast - secure drainage systems,2025-11-27T09:21:03.100775Z,Sent,alert_service
37500559-a5e8-411d-b11a-a7f846206054,ce727822-08c2-4e34-902f-c53de917a7cf,cea88131-3de4-4486-a8f1-f77bff4895f7,SMS,Local,Warning,River levels rising - remain alert for updates,2025-11-05T12:21:03.101114Z,Sent,alert_service
07299468-6045-4730-9cef-a30d7bb421db,5d0398eb-9f69-4825-821d-1df005c264ed,e2bc7fb0-761f-4efc-b198-e2ddcc3aee3d,WhatsApp,English,Warning,Moderate flood risk - monitor weather updates,2025-11-05T19:21:03.101572Z,Sent,alert_service
3d3f6e1c-0629-4bbf-841d-07736c1f32f3,8b4536d7-2449-4acf-8fe5-c8539ec38e50,b5cd43a8-12e7-4316-a648-34ca025b033d,App,Local,Info,Planting season recommendations available,2025-11-20T05:21:03.101935Z,Failed,alert_service
add5fca6-e562-419a-ac7b-5c4805d36593,66066960-730a-4093-8acb-f337539f0197,153dd7c5-2d13-445d-aef8-b4fa3031f23a,SMS,English,Warning,Moderate flood risk - monitor weather updates,2025-11-20T09:21:03.102283Z,Sent,alert_service
156c6b75-03bd-4f34-9338-13bd59e42e27,1715e408-7ee2-493f-b3a2-1820922c9ea2,0a1be660-4e62-4761-92a8-9dc9c38d16c4,WhatsApp,Kiswahili,Warning,River levels rising - remain alert for updates,2025-11-04T11:21:03.102628Z,Sent,alert_service
e5e918ee-6725-44ef-8932-94b0dd8c4dda,0810c409-f36d-419b-86f0-372e251c3f9f,82c95648-4688-4445-ad39-6292bc085219,SMS,English,Info,Planting season recommendations available,2025-11-08T06:21:03.102971Z,Sent,alert_service
e8c4d8b2-d4dd-4dec-b2fb-dae2cfdecebf,051e7c4b-2d68-4827-b299-915ea5922db2,a18fa9dd-4b14-47d8-b033-d4d4546e310b,USSD,English,Warning,River levels rising - remain alert for updates,2025-11-02T06:21:03.103315Z,Sent,alert_service
fa297eb9-270d-4902-8c57-c046f2f24f74,4f790d7c-5486-44ab-8d13-78300483a70f,aec25aeb-5456-4dbb-8b34-8a0258e408ed,WhatsApp,Local,Info,Weather forecast for next 7 days available,2025-11-16T12:21:03.103707Z,Sent,alert_service
b15e9c5c-93bf-4706-a5ef-a852e053ae0a,85c7a78b-1435-4b9d-adba-ff874ff2d418,e8ab38d1-44ee-487b-89af-22d0200c84e7,WhatsApp,English,Info,Weather forecast for next 7 days available,2025-10-30T14:21:03.104049Z,Sent,alert_service
e3a5332c-1cf4-49df-ac03-d7eb5ff6c1f2,7df0b8c6-ca2c-4035-b38a-7ef30c4997b7,37b64b85-f9f3-46e2-bbf6-8c61f07f55c1,SMS,Kiswahili,Info,Planting season recommendations available,2025-11-06T14:21:03.104401Z,Sent,alert_service
47291f48-6d7c-4bb1-85af-a4f25e83b145,b5a4adf6-4a08-4d47-a6b6-f7e056e05d9b,5bffcdfd-40b9-45e3-b605-723632ac3c87,SMS,Local,Critical,Flash flood warning - evacuate livestock immediately,2025-10-28T23:21:03.104742Z,Sent,alert_service
8cd3acf1-b1d7-449d-a16e-a5b333c01749,7de3e76c-7804-44cc-9ffb-42d0f990cf28,09d94946-fc2e-4e5c-81f7-e8c87449c434,SMS,Kiswahili,Info,Planting season recommendations available,2025-11-18T13:21:03.105082Z,Sent,alert_service
843ceafe-e4f5-4ec9-8571-c4e1c39d69dd,5c5a5320-31df-43bb-9610-ca95c16cce92,12bbeab5-a309-4352-907a-e543f2551172,App,Local,Info,New crop advisory for your region,2025-11-09T13:21:03.105421Z,Sent,alert_service
7613c15c-448e-449a-9f76-65ba97c311f5,59d41a3f-d8ac-4b63-b508-451b9e8535d8,b31ae2a4-9122-4464-a98b-a27eab073df1,App,Kiswahili,Warning,Moderate flood risk - monitor weather updates,2025-11-11T08:21:03.105777Z,Sent,alert_service
26e141cc-5a2e-4b9e-9bff-8a69e5fbd358,d0b69d73-30b5-4bf5-b136-45aa9caff6d6,0de272ea-96d9-4ba3-96bf-673f8448609a,SMS,Kiswahili,Info,Weather forecast for next 7 days available,2025-11-14T09:21:03.106123Z,Sent,alert_service
5512d5c9-971d-437c-80dd-7eea86da217f,c20c1514-c643-42d9-bb1a-b31bce692ddf,a34c7183-d187-4db8-99ce-8942b68bee07,WhatsApp,Local,Critical,Flash flood warning - evacuate livestock immediately,2025-11-02T22:21:03.106461Z,Sent,alert_service
43b551b1-a1ef-4030-8600-60e501b5775b,3f8b8454-d75e-42ba-b220-0247ab0afd42,01458ba1-3a8c-4efa-b750-79ede0c7506d,USSD,English,Info,Planting season recommendations available,2025-11-03T12:21:03.106796Z,Sent,alert_service
ce9cd4cd-5c74-4c49-a219-358200e7404f,d52aa7f4-ca0c-42dc-9bf3-ee365cae7ec5,4c4b70b9-11b0-4cea-9a7c-3237c49089c7,SMS,Kiswahili,Critical,River level critically high - prepare emergency measures,2025-11-03T11:21:03.107151Z,Sent,alert_service
178fbe17-672c-4b3d-8b8a-0b24705ef45c,d002fe35-6d31-467e-ab41-fb002d02bf08,c4876811-c694-47e9-b0b2-abb2ed9b411e,SMS,Local,Warning,River levels rising - remain alert for updates,2025-11-16T07:21:03.107480Z,Sent,alert_service
5971641a-1b56-4fb2-8b3e-e7de92e218b2,a9f23417-516a-47f2-8f10-bf26cd169752,894653bb-5278-49f4-8f8a-5ca50f27a017,WhatsApp,Kiswahili,Info,Weather forecast for next 7 days available,2025-11-04T15:21:03.107821Z,Failed,alert_service
ad4d016c-38fd-457c-9e32-95099f612549,682e465f-7878-403f-ad4b-25cc26ac6e64,fe396bbb-cdcd-4f09-a4ac-74b50d175c25,App,Local,Warning,Heavy rainfall forecast - secure drainage systems,2025-11-02T00:21:03.108150Z,Queued,alert_service
b3e31e64-c36c-46ea-8e27-05c3f9f4d1ec,bb2a274d-7051-4361-93df-33f6998b8fe9,8a5a88ad-636b-4086-a58d-b494b734e664,USSD,English,Info,Planting season recommendations available,2025-11-27T13:21:03.108477Z,Sent,alert_service
ff0beb86-a3b1-4a16-a3a0-43d3096930fd,4ff0347f-9d23-4809-a987-7fdb6014bceb,b76b88db-4428-4a33-9d6a-cfbb401b1c7f,SMS,Local,Critical,River level critically high - prepare emergency measures,2025-11-07T21:21:03.109088Z,Sent,alert_service
2e6e1303-585b-49ee-9a06-94505db5f8de,2627f1d2-1c38-4617-a632-622074ca8cee,9ad951ad-e024-4640-9c1a-c61fac6799dc,App,English,Warning,Heavy rainfall forecast - secure drainage systems,2025-11-03T05:21:03.109448Z,Sent,alert_service
eb5d5c73-e56a-44ea-8766-465b09cdb112,abdefa06-27c0-41f4-89f4-4b67d463eb4f,4a4ec217-e1b8-4784-92dd-e9fc3406b888,WhatsApp,Local,Info,Planting season recommendations available,2025-11-24T23:21:03.109789Z,Sent,alert_service
dd5535ba-043f-473b-919d-372c11d90400,3f8578bf-679b-4b6b-bcab-c7535d6cec10,fd0c4855-62df-4378-aab6-e8a0f85d214c,SMS,Kiswahili,Info,Planting season recommendations available,2025-11-09T21:21:03.110123Z,Sent,alert_service
10fd8cc0-0f3e-47e1-9c41-945a1f9a6bb4,1368136d-497d-4b6b-a8df-9c2db5edc541,2f68706b-3047-42b7-8322-bdc423f0244b,SMS,Local,Warning,Heavy rainfall forecast - secure drainage systems,2025-11-27T18:21:03.110473Z,Failed,alert_service
01104a18-7d0d-4a4b-8276-359365805f5a,b703895c-281d-498e-b109-473b21458506,a0cdb215-c67a-44db-948f-62e2c773197c,WhatsApp,English,Info,Weather forecast for next 7 days available,2025-11-09T22:21:03.110837Z,Sent,alert_service
ab1621c7-b1f9-483b-b802-debb09e614c2,6e240dd8-c945-4f9c-9488-fa26979cb79a,b4367cb7-636e-493a-bd64-081a317d3d22,WhatsApp,English,Info,Planting season recommendations available,2025-11-08T22:21:03.111172Z,Failed,alert_service
6b3bd047-211a-4637-9ae6-ee6cda40eba1,5cc30410-ca49-4bb7-8ad8-7ac86f6b15ba,a1e6466c-7f37-40c5-84f6-93aa4752199e,SMS,Kiswahili,Critical,Severe flooding expected in your area within 24 hours,2025-11-02T18:21:03.111499Z,Queued,alert_service
19a561ea-dc14-4362-bc29-04152c8d035a,dc32da61-405d-4722-a90e-5cb823a9e225,2f798d42-17c9-4b8a-b60a-232061403a6f,SMS,Kiswahili,Critical,Severe flooding expected in your area within 24 hours,2025-11-10T03:21:03.111826Z,Sent,alert_service
1819ad3f-4cd7-4ad7-9ec6-f35352d50d29,6ced0b24-ec3e-4647-b5ff-2280d0185a67,13151473-aa4a-4693-a536-7656444e84d2,App,English,Info,Planting season recommendations available,2025-11-12T05:21:03.112154Z,Sent,alert_service
8e82c3c0-378c-4431-84bd-a0610181a05a,ef0179f9-8ef3-4ef1-96ca-e333f4d8f825,c1a2521f-822e-465e-941e-67bd8dc3a5e8,WhatsApp,English,Critical,Flash flood warning - evacuate livestock immediately,2025-11-01T00:21:03.112491Z,Sent,alert_service
4b4f25a3-e2e6-4da7-87c7-d3ba73161d97,e7f44a1b-cb6e-4563-bfff-6dbd260f4476,c19972bb-0933-414a-84ae-d3533c3dd176,USSD,Local,Critical,River level critically high - prepare emergency measures,2025-11-24T19:21:03.112817Z,Sent,alert_service
a95e4c26-7c0b-4c03-a1ad-678b1f1c02e2,77b3ede9-ed90-460b-ae91-c5367c5696c1,9d3cadbd-9a9d-44cf-8aeb-dd5af6d9c970,App,Local,Critical,River level critically high - prepare emergency measures,2025-11-01T03:21:03.113183Z,Sent,alert_service
43c40b07-8f9e-4657-b17e-9612370e7780,f33564b8-c60b-463b-8012-594f51999ff4,bf06904a-49ae-4a6b-b26c-d9b289057bbf,USSD,English,Warning,Moderate flood risk - monitor weather updates,2025-11-23T07:21:03.113516Z,Sent,alert_service
07235351-61ce-4794-ab4b-fe42e4c2fb18,108e067c-6e47-4a7d-b2dd-1b72d7b0f66c,3b56e8e6-2975-4f36-b142-7bcf171d3569,WhatsApp,Local,Warning,River levels rising - remain alert for updates,2025-11-10T19:21:03.113844Z,Sent,alert_service
da258582-ea2c-4a4e-a68c-4958f701b063,f239e77f-e632-4d25-b252-e81170999489,20f91254-0a00-460a-a3e5-7cbc6d55078d,WhatsApp,Kiswahili,Warning,River levels rising - remain alert for updates,2025-11-05T07:21:03.114171Z,Sent,alert_service
203e1ad4-0360-4809-8537-e065d0012aac,10ca60c5-50ae-4321-ae0d-6c10c3b36b27,80faa3c4-7228-401e-93fc-34a7ee3a4b83,WhatsApp,English,Warning,River levels rising - remain alert for updates,2025-11-11T04:21:03.114511Z,Failed,alert_service
430948ca-50b8-47db-aeac-391921c4f2e8,ef0ce4cf-393f-434a-882d-ffd1e0a1a733,3efb2b1b-55d5-4d83-a10f-e1ba334598f5,SMS,Local,Info,Weather forecast for next 7 days available,2025-11-27T15:21:03.114838Z,Sent,alert_service
5f9cdd31-0f6b-410a-817f-2fb33c0b031d,c1d9b71f-d055-4c18-a6ff-501886c62ca8,910c7c12-79ab-4b75-8d0e-00bf58b047bf,App,Kiswahili,Info,Planting season recommendations available,2025-11-18T02:21:03.115162Z,Sent,alert_service
afe1ce67-2772-47ca-bfe0-0897314c50ae,3ecf147b-275f-459c-8134-3cbe21a2999d,a20182ed-7647-411c-8882-036a4ed7c59b,WhatsApp,English,Warning,River levels rising - remain alert for updates,2025-11-12T23:21:03.115487Z,Queued,alert_service
cb7f100d-ac13-47e4-a130-b75c7fd5e767,6019be25-364f-45c7-a27e-031018575322,25ca4d08-970c-42f1-ae8a-c3d8d410d7bc,WhatsApp,Local,Warning,Heavy rainfall forecast - secure drainage systems,2025-11-24T03:21:03.115814Z,Sent,alert_service
d81f60a5-5e2a-426e-a235-cd5ae09a6838,2dc45c40-7aff-42ea-8905-4889fd3e2421,478cc96f-a421-4056-a226-cc8019e3fbd6,WhatsApp,Kiswahili,Warning,River levels rising - remain alert for updates,2025-11-26T02:21:03.116140Z,Sent,alert_service
3b216d35-02e1-4960-ae9a-bfdcba6708d6,11330b1b-40cc-42e9-918c-725da71b5046,32ee53f2-954e-446e-a431-80407e84c65d,WhatsApp,English,Warning,River levels rising - remain alert for updates,2025-10-29T03:21:03.116476Z,Sent,alert_service
8361a75a-a65f-42fa-8f78-5e52ca4d1ca7,9e9477c8-6d86-4a3f-83b6-63415ee64232,a3c81920-ea43-4691-9b5e-2a44207efffd,SMS,Kiswahili,Info,Planting season recommendations available,2025-11-07T22:21:03.116801Z,Sent,alert_service
5e660b79-1fe2-450c-ada3-c966d7a0310e,a736a78e-b06d-4523-9f93-134deb808e5c,753f1050-7d9a-4536-a64a-c49bffd77938,SMS,Local,Warning,Moderate flood risk - monitor weather updates,2025-11-26T12:21:03.117127Z,Sent,alert_service
d821c862-7eac-40c7-9fac-ba5c1f42cdad,c751599a-9eca-4d8c-9440-7a85f3a1f5a2,ab6b4f3f-4c85-40f3-a791-22275032b266,App,Local,Warning,Moderate flood risk - monitor weather updates,2025-11-13T02:21:03.117453Z,Sent,alert_service
0c1128d5-6742-40ac-8dcc-645e7ea1fdd0,58c6e562-909f-43f4-be0b-44912847edd0,d59c2fcc-fa71-43c9-9b22-0efbb8b3fc6b,WhatsApp,English,Critical,River level critically high - prepare emergency measures,2025-11-22T15:21:03.117779Z,Failed,alert_service
