recommendation_id,parcel_id,county,recommendation_timestamp_utc,recommended_crop_id,recommended_crop_name,confidence_score,rationale_en,season_window,practice_notes,model_version,source
42adcaa6-aebc-43d9-8697-6ce7e5c99e43,7e44fea9-5079-432d-8e6a-c24bcc6610af,Embu,2025-11-15T21:55:13.866159Z,05036ebc-7f34-4ee3-918c-2f0ad7185745,Maize,0.713,Recommended Maize for Embu due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
1ca76d3f-9b13-4204-9d24-9038d98b9885,cc30676a-3301-4649-9fe7-d9c0abf9e645,Tana River,2025-10-30T21:55:13.867037Z,d77e4797-55b9-4d1e-84e2-bd15f61343ce,Beans,0.91,Recommended Beans for Tana River due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
15e9eb9e-3a61-44de-a4af-01d35d0546ff,20595be2-9834-45c4-b834-bc4dd47420ec,Nyandarua,2025-11-10T21:55:13.867920Z,51ff1a37-f1ab-4fb2-9e00-56600b92f7b3,Millet,0.863,Recommended Millet for Nyandarua due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
8d97a534-13d5-469f-ae84-a7ee577dc9df,70f96e92-2705-4cc9-86f6-38fd90857a61,Lamu,2025-11-07T21:55:13.868818Z,a2473661-7279-470d-a9b7-26fcd90e5920,Sorghum,0.979,Recommended Sorghum for Lamu due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
f3a187f4-96b0-40f5-a525-f995b129d231,d42455a9-1b82-467a-b8b8-0983a776984d,Bungoma,2025-11-14T21:55:13.869696Z,be4ff7a9-d4a2-4d05-85af-dc0b6e9c77ce,Beans,0.828,Recommended Beans for Bungoma due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
e483de94-7dc7-4ebc-a1c1-2d0e57b01f37,990f4aa2-6042-421d-a7e2-9745bd8f412b,Tana River,2025-10-30T21:55:13.870590Z,c8c374e8-64c7-434f-9c12-c51ed53764a3,Sorghum,0.856,Recommended Sorghum for Tana River due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
2b35bdbf-3633-4469-a93f-2a296278d0e5,2baabb70-1ce8-442e-9314-e635df578a8d,Busia,2025-11-26T21:55:13.871498Z,1d85ce8b-7812-42d6-ade6-e8d7ac64b4f2,Millet,0.818,Recommended Millet for Busia due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
c03baa1f-31a2-46f4-bc19-dec2723c4e7f,5cda8f40-619e-49b1-b83c-0bf1510f81d9,Makueni,2025-11-06T21:55:13.872386Z,9c0dde59-543b-432a-96f0-2a9ce61885e0,Millet,0.669,Recommended Millet for Makueni due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
c6c24601-ece9-4838-bd04-c8876944c5bd,de806627-20d9-41b3-bbcf-256a34456952,Turkana,2025-11-10T21:55:13.873265Z,a449f136-3916-448f-a301-e6ca806101c6,Arrowroot,0.941,Recommended Arrowroot for Turkana due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
59f6d247-c057-4184-a23b-4ab0e38e07ad,bc85d524-93ff-42c3-b758-ebe28d49f62f,Meru,2025-11-19T21:55:13.874203Z,b177dc83-ac9e-4cae-96ac-2931af79dc77,Maize,0.64,Recommended Maize for Meru due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
b724973b-6552-43cd-b3ae-090b77f1c22e,164a2c59-80e2-4fb9-b49b-580a9b3fcb6f,Nyandarua,2025-11-26T21:55:13.875118Z,dec85530-3ed3-410a-9265-6ec13a2f82b5,Beans,0.731,Recommended Beans for Nyandarua due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
74ad1f75-7261-4e22-bbe2-bf896ae2406b,4e4b342f-0ad4-4b58-b581-aa8723d52515,Trans Nzoia,2025-11-11T21:55:13.876000Z,4766dd48-e1be-4155-a802-c301093c5842,Millet,0.605,Recommended Millet for Trans Nzoia due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
91907a8a-d92d-4ec1-b4ee-dfcaf885cc72,3b80d15b-af8d-4cb8-9139-46a08e936d6c,West Pokot,2025-11-14T21:55:13.876951Z,9c0dde59-543b-432a-96f0-2a9ce61885e0,Millet,0.657,Recommended Millet for West Pokot due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
21f1e41a-50e1-48e0-88b5-3e6dd77aecee,d84ed2e1-e715-4cac-97f6-4a93745f1753,Taita Taveta,2025-11-04T21:55:13.877886Z,793aca54-c291-49bb-8b50-2b76d3c563ae,Arrowroot,0.882,Recommended Arrowroot for Taita Taveta due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
731aea1a-79b5-4b80-8188-b1c2f86ff7fc,f67718f5-aa51-4625-977d-0d7af044774b,Baringo,2025-11-08T21:55:13.878823Z,b377eb42-c28b-4bba-94df-b3bd0b0a8844,Beans,0.732,Recommended Beans for Baringo due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
36a2b7af-ce17-4fcc-bfa8-a6d69c11aabd,29107b10-f075-4132-a5d9-01d972dc252b,Meru,2025-11-20T21:55:13.879713Z,2bd1d80b-b277-484a-9d1a-672ca7e8048c,Finger Millet,0.926,Recommended Finger Millet for Meru due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
a0f70d44-1bfc-4b03-8d56-c4190dba0d8d,ad0af597-358f-46ba-8d63-caa6794ed047,Busia,2025-11-08T21:55:13.880638Z,5434e15d-069a-4cb2-805a-c24dc462de6e,Cassava,0.843,Recommended Cassava for Busia due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
105e778e-1f4b-44d0-ac3b-d0795633379c,ff049241-7f64-41df-b4d9-1505b9048338,Mombasa,2025-11-14T21:55:13.881516Z,4766dd48-e1be-4155-a802-c301093c5842,Millet,0.945,Recommended Millet for Mombasa due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
8f28e388-5b55-4567-b004-1404b0526593,f3936770-f083-47c4-bfdb-1316a5ad6fd8,Kisii,2025-11-12T21:55:13.882405Z,a449f136-3916-448f-a301-e6ca806101c6,Arrowroot,0.843,Recommended Arrowroot for Kisii due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
ed6f18e2-6488-481b-a61f-0c7d52e5d807,b54061d4-c863-4259-91ac-ec90f18702ae,Uasin Gishu,2025-11-17T21:55:13.883279Z,30eeb125-c686-4bb4-b4ff-b5ada7328ffd,Finger Millet,0.644,Recommended Finger Millet for Uasin Gishu due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
18ed4d28-2d6c-4a8a-aa7b-f573d50cd188,a4d4a2d6-18a3-48dc-ae91-6e4abd168582,Machakos,2025-11-17T21:55:13.884178Z,8c1f86f2-db0f-4ecd-901f-6926a72b364a,Beans,0.62,Recommended Beans for Machakos due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
05d77f60-97be-489c-b140-84ebf3daaebb,13ce6158-abde-4c16-b4ca-34c2baa1197a,Kiambu,2025-11-09T21:55:13.885053Z,30eeb125-c686-4bb4-b4ff-b5ada7328ffd,Finger Millet,0.654,Recommended Finger Millet for Kiambu due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
a63db50e-55c3-4c38-acea-882e5b185e9a,3e9756f6-a388-4b94-aa4b-25acefbf6c64,Makueni,2025-11-01T21:55:13.885925Z,67b51e21-3e9f-416f-bf20-ced4143e1f5a,Finger Millet,0.977,Recommended Finger Millet for Makueni due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
2918889a-9be0-4e84-a262-423f28a077d6,a1b3bab4-9918-47bb-9551-817af497d208,Nakuru,2025-11-26T21:55:13.886813Z,48428d05-faea-4c0b-a4a1-418b545ee75c,Maize,0.752,Recommended Maize for Nakuru due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
425679c7-b6ea-451a-8d7b-9fba04218c56,b2d7b77d-0966-492f-b3fc-f432f010c62a,Narok,2025-11-27T21:55:13.887691Z,ee25f4a4-bb50-477b-a832-3945e0b0bf6e,Cassava,0.888,Recommended Cassava for Narok due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
1798b1e2-ef09-4081-8c70-03f91206b800,2e53b78e-5b9f-478a-a0d8-412d60c20584,Kisumu,2025-11-02T21:55:13.888586Z,c8c374e8-64c7-434f-9c12-c51ed53764a3,Sorghum,0.768,Recommended Sorghum for Kisumu due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
4c2a5b05-7312-40f0-8ae5-3c3d52141a9e,1cfb9b1d-6e86-4424-9d21-69b2897f8b60,Busia,2025-11-23T21:55:13.889470Z,c49f0f44-5b24-4e02-965d-9bd810e16024,Finger Millet,0.838,Recommended Finger Millet for Busia due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
7bc6a3be-545e-4666-9994-f11a3c404f67,e006e552-7d0a-4985-8e11-ee5745c7f5f7,Tharaka Nithi,2025-11-23T21:55:13.890885Z,793aca54-c291-49bb-8b50-2b76d3c563ae,Arrowroot,0.717,Recommended Arrowroot for Tharaka Nithi due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
6a1a6b39-5dad-42a0-a9d4-3da76b2af418,4148a59e-70c1-422b-b076-7f0cb2bac5b9,Tana River,2025-11-08T21:55:13.892328Z,f9209d3e-d151-4c13-8cb8-71802d1139d6,Rice,0.804,Recommended Rice for Tana River due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
a4532aaa-d68f-475a-9a25-375eabaa34b7,27856dc5-6325-4e19-a5c5-a5cd05413573,Narok,2025-10-28T21:55:13.893878Z,f8cbcbc5-772d-47e9-b6d4-5a1bc34b2de6,Maize,0.976,Recommended Maize for Narok due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
847af2d3-3e40-4204-a50f-fb6f463962ef,afc97389-0502-41c5-a066-dbc0e654381e,Kisumu,2025-11-13T21:55:13.895314Z,ee25f4a4-bb50-477b-a832-3945e0b0bf6e,Cassava,0.605,Recommended Cassava for Kisumu due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
7851664d-ba09-4ff5-aaf8-11c4d7471640,c38fd3b4-67e7-4604-b348-fb721302b3b5,Vihiga,2025-11-07T21:55:13.896696Z,9635c2ab-704b-4d30-8bbe-57b3f1602c85,Rice,0.633,Recommended Rice for Vihiga due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
bf89c305-b94c-4e46-9ebf-63a8c2903db3,c2e372fd-617a-4bd4-9d9a-896af60c70f5,Kericho,2025-11-18T21:55:13.898048Z,ce15d840-d139-496e-b545-30238dac709b,Finger Millet,0.779,Recommended Finger Millet for Kericho due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
3d40f08c-079a-4f71-9e54-9d03936f66a0,04088f07-3017-4b1a-8081-7a8c0e9b0f4d,Wajir,2025-11-12T21:55:13.899358Z,b377eb42-c28b-4bba-94df-b3bd0b0a8844,Beans,0.79,Recommended Beans for Wajir due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
bf8c61e8-be2e-47bc-8d93-ea7f9f94bd98,cdfd5ecd-c92b-4a28-ba24-da2894f9117b,Nakuru,2025-11-14T21:55:13.900673Z,b14eadf0-5f9e-44b7-ac6e-749db03fb610,Finger Millet,0.605,Recommended Finger Millet for Nakuru due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
50226195-22c3-41df-a283-6c9056966e3a,9f57e3fc-1018-4010-9ae2-f1d4ab4b3f4f,Nyandarua,2025-11-10T21:55:13.901979Z,ce28b125-1a3c-4b98-a7bc-2345f3720d91,Rice,0.819,Recommended Rice for Nyandarua due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
10552a59-82d3-49d7-b887-8a1e68ce05d7,69be295b-a85d-4f33-a870-5872443fdb05,Tana River,2025-11-19T21:55:13.903321Z,b14eadf0-5f9e-44b7-ac6e-749db03fb610,Finger Millet,0.648,Recommended Finger Millet for Tana River due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
93a1e4f9-5503-4a86-80c3-7c082e2313d0,c7483b02-d46b-448d-8a2d-ac871bc6e9ad,Nyeri,2025-11-23T21:55:13.904351Z,30eeb125-c686-4bb4-b4ff-b5ada7328ffd,Finger Millet,0.749,Recommended Finger Millet for Nyeri due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
0009c182-25e5-49e2-9d61-66efffd1a678,b536ef47-927e-4aaa-86e7-fdf27a7c8930,Lamu,2025-11-11T21:55:13.905277Z,414fdce8-c0a8-4563-97b7-3c5426008b45,Millet,0.683,Recommended Millet for Lamu due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
c609b2d7-12c9-4c51-b4f6-518264a24457,09fc4bae-bc59-49d1-9b7e-107b8db7e646,Uasin Gishu,2025-11-04T21:55:13.906676Z,c71ae4e3-4c41-471d-a07d-90d38d2bb59b,Cassava,0.67,Recommended Cassava for Uasin Gishu due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
00b4ef5b-7d0e-4743-a0ad-376fe7fc127e,410bd352-af72-47b2-aa00-236ae1311aa7,Murang'a,2025-11-08T21:55:13.907737Z,86c32058-45b7-4757-b983-b594165695ff,Maize,0.605,Recommended Maize for Murang'a due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
cdcde4c2-a580-4c20-afc6-f225ddf5c359,38da3d47-3221-47f9-845c-8beb0652ee74,Busia,2025-11-15T21:55:13.908681Z,0545377e-bc22-4a36-b817-8aecee5ca1a6,Maize,0.757,Recommended Maize for Busia due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
0894ae77-30a0-4e27-9e6e-e1549e9eeda3,936ee7e1-dbb6-44ac-8822-53f8b4b9aec8,Kilifi,2025-11-23T21:55:13.909631Z,ce28b125-1a3c-4b98-a7bc-2345f3720d91,Rice,1.0,Recommended Rice for Kilifi due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
49a996f5-5df9-4627-9109-7f21a805673c,877c8e6d-7a55-400f-8704-f1a099453a74,Nyandarua,2025-11-12T21:55:13.910571Z,b14eadf0-5f9e-44b7-ac6e-749db03fb610,Finger Millet,0.864,Recommended Finger Millet for Nyandarua due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
83b0ef29-18e2-4d23-b266-c63c27a287bc,e3772e75-ec74-4681-bdce-86d1e563213c,Trans Nzoia,2025-11-18T21:55:13.911531Z,0545377e-bc22-4a36-b817-8aecee5ca1a6,Maize,0.961,Recommended Maize for Trans Nzoia due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
07b392aa-3f3a-462d-91fa-4c38b0ca573c,16a4425f-f3b3-4c0e-9814-a7fdfe9e5627,Trans Nzoia,2025-11-21T21:55:13.912445Z,793aca54-c291-49bb-8b50-2b76d3c563ae,Arrowroot,0.883,Recommended Arrowroot for Trans Nzoia due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
60fbb7ad-c343-46a4-ab17-e9f831610481,0d420d99-eda1-4df5-bee8-0492879f2067,Nyandarua,2025-11-02T21:55:13.913374Z,a9aca2f7-66cc-4ae9-904b-79dd3c286a50,Sorghum,0.946,Recommended Sorghum for Nyandarua due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
d384d826-8890-4cb6-aa56-fcf979309bd3,05ab62ab-b7f9-473d-a265-f552df1dc5ee,Samburu,2025-10-31T21:55:13.914289Z,9edc38ed-8c6d-401c-900a-3ceeb00c2952,Rice,0.697,Recommended Rice for Samburu due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
4cedc330-25d3-4d7c-b601-c805fd476eb5,2381dd7a-1afc-41e9-ad12-0587b43e0928,Nandi,2025-11-01T21:55:13.915211Z,c71ae4e3-4c41-471d-a07d-90d38d2bb59b,Cassava,0.696,Recommended Cassava for Nandi due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
470a879d-7bd7-47e6-a27c-9ded91366418,e91f71c5-2349-498f-8e56-42cd5cad4542,Vihiga,2025-10-30T21:55:13.916125Z,66043aea-9e99-4e52-92ed-028ee0c6544a,Rice,0.724,Recommended Rice for Vihiga due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
fa43766d-f49d-464d-a553-324d367a90c8,015548cf-f92e-4fb4-8bcd-5bae680bb28c,Kajiado,2025-10-28T21:55:13.917060Z,414fdce8-c0a8-4563-97b7-3c5426008b45,Millet,0.964,Recommended Millet for Kajiado due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
cf4bd65e-8510-416e-b054-91e5ba8b6a95,6adb1451-02d5-4401-b7db-5d89404d6757,Kilifi,2025-11-03T21:55:13.917968Z,9c0dde59-543b-432a-96f0-2a9ce61885e0,Millet,0.911,Recommended Millet for Kilifi due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
97bb1106-8b86-4f08-a486-02d2418eb4ca,c7483b02-d46b-448d-8a2d-ac871bc6e9ad,Nyeri,2025-11-09T21:55:13.918897Z,9edc38ed-8c6d-401c-900a-3ceeb00c2952,Rice,0.82,Recommended Rice for Nyeri due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
5104b7e2-fd99-49d0-8899-a7767a22bfc6,c6afef93-92f4-4b6c-ace7-1468f3506936,Meru,2025-11-26T21:55:13.919807Z,3ae8d5f9-7f4d-4578-b72e-87d270e8aae3,Sorghum,0.711,Recommended Sorghum for Meru due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
b2a29bc1-3995-4743-9556-2fdecb6d3fa0,3aa8c826-9b71-43a5-bb82-b959ccf28eab,Trans Nzoia,2025-11-22T21:55:13.920735Z,9ab2361f-263b-42f7-87cb-67d1668e23f4,Arrowroot,0.736,Recommended Arrowroot for Trans Nzoia due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
8e7784f4-4ffd-4d64-b026-d771019aee1c,451b8646-6e9a-4b2a-b1ac-c7bea6ea79b8,Samburu,2025-11-15T21:55:13.921800Z,879c2852-6d58-4a80-a7cd-a0f6fc05885f,Beans,0.887,Recommended Beans for Samburu due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
0cc195dd-6956-4e05-9768-1725884ac5b8,10b14717-8e1b-4fbf-81b6-9da9fdc5a889,Garissa,2025-11-17T21:55:13.923138Z,3ae8d5f9-7f4d-4578-b72e-87d270e8aae3,Sorghum,0.91,Recommended Sorghum for Garissa due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
f290ce36-9132-437a-bedb-5930ce3a06f1,05e20bb6-e243-437e-b304-6a33806838d5,Samburu,2025-11-01T21:55:13.924501Z,f144af28-2757-4c46-8342-de5dcd181fb8,Rice,0.953,Recommended Rice for Samburu due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
22502659-ced1-467b-a2d0-cec51233d6ab,59608fe0-dd12-458a-85f0-7deccc186a60,Busia,2025-11-12T21:55:13.925849Z,191a947c-3e17-4ea7-8e92-388f32c1da42,Arrowroot,0.839,Recommended Arrowroot for Busia due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
9c7dfaa6-1bb9-4ec0-9bbf-5180ebf63dcb,9c9666f2-bbd4-46c6-ad3d-b764b560274f,Meru,2025-11-24T21:55:13.927224Z,986778f8-da3b-4519-bc43-a3b690a4a63d,Cassava,0.722,Recommended Cassava for Meru due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
a54a3445-5244-40fb-93f9-93eb3467fe41,d70d6404-635a-4cf2-8d57-2856b78b9262,Busia,2025-11-07T21:55:13.928729Z,02ecd40f-fd2f-456a-a7f4-ace59b518cca,Arrowroot,0.867,Recommended Arrowroot for Busia due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
b7c8a04b-8445-4871-a34f-d577d534f9b7,d938229c-c70d-4cd7-b6c0-3b3ccbc209bf,Isiolo,2025-10-28T21:55:13.930100Z,2e0a646a-b4c6-48dc-912a-38f13f1a1f2b,Maize,0.894,Recommended Maize for Isiolo due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
ef96bf8c-8870-4cb9-a64e-e3170b3bfd2e,d0284cbc-1eeb-4e9e-b4e7-3a578c5526d6,Murang'a,2025-11-05T21:55:13.931459Z,e61ffe53-a8eb-4a69-939f-399714ca64dc,Finger Millet,0.915,Recommended Finger Millet for Murang'a due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
dea8a211-df98-4fcc-a378-f87e522f8ce2,e91f71c5-2349-498f-8e56-42cd5cad4542,Vihiga,2025-11-14T21:55:13.932797Z,81a49e9d-7236-4e96-912c-90434c82f65e,Cassava,0.973,Recommended Cassava for Vihiga due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
3455b7a2-d95a-4e08-b427-73c295873a60,8e0b113c-5995-489a-ac28-8190d8c9f3f3,Kiambu,2025-11-27T21:55:13.934140Z,b14eadf0-5f9e-44b7-ac6e-749db03fb610,Finger Millet,0.734,Recommended Finger Millet for Kiambu due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
6372a1ea-7cb2-4db4-9ff0-9ba76b1f88b7,0735929a-dc7b-4efb-ba04-c6d16aa626f8,Wajir,2025-10-28T21:55:13.935486Z,879c2852-6d58-4a80-a7cd-a0f6fc05885f,Beans,0.963,Recommended Beans for Wajir due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
ef726a9d-5378-46d2-9942-412af891b07f,6d52a02b-c591-4f58-bdb4-97dc8edef9a4,Kericho,2025-11-14T21:55:13.936825Z,c49f0f44-5b24-4e02-965d-9bd810e16024,Finger Millet,0.688,Recommended Finger Millet for Kericho due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
e45f6a76-042b-4255-9b00-5ad91cd54a4a,dfdcf998-9da6-4801-87ba-f6cd4bb8a802,Vihiga,2025-10-29T21:55:13.938137Z,4ad6723d-a62b-429f-a32f-ae8b9ccc16a7,Arrowroot,0.876,Recommended Arrowroot for Vihiga due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
a379be4c-82d7-422b-9d41-ff04ced86d54,f26a3cfe-8073-4523-a7eb-dab5b1e7d929,Kisii,2025-11-15T21:55:13.939105Z,86c32058-45b7-4757-b983-b594165695ff,Maize,0.936,Recommended Maize for Kisii due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
65620ed9-8cbf-40eb-807b-c76ec521dee4,eef69ad5-4a03-4f93-bbde-5746490ed0c3,Machakos,2025-11-01T21:55:13.940031Z,30eeb125-c686-4bb4-b4ff-b5ada7328ffd,Finger Millet,0.875,Recommended Finger Millet for Machakos due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
b1250ca9-87da-4b21-a0a5-b7f6acd31319,d125d4c8-69b2-4a61-a529-db8c88bdd3e8,Narok,2025-10-30T21:55:13.940955Z,c71ae4e3-4c41-471d-a07d-90d38d2bb59b,Cassava,0.961,Recommended Cassava for Narok due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
18fd68ea-fb94-406e-8870-d04f5712be80,d70d6404-635a-4cf2-8d57-2856b78b9262,Busia,2025-11-20T21:55:13.941885Z,9c0dde59-543b-432a-96f0-2a9ce61885e0,Millet,0.709,Recommended Millet for Busia due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
fee37203-371f-4dc8-a91a-09dcbbf46616,a36eef5b-562a-4751-92b1-5e2e7867a1ee,Makueni,2025-11-03T21:55:13.942828Z,0545377e-bc22-4a36-b817-8aecee5ca1a6,Maize,0.79,Recommended Maize for Makueni due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
4851ed2b-625e-4191-92ec-da93d080c3f8,60435ea9-6777-48f9-baeb-2ae20722d557,Migori,2025-11-07T21:55:13.943783Z,98e0d2a8-872f-4b73-990e-a3e672bf9db6,Arrowroot,1.0,Recommended Arrowroot for Migori due to soil type and climate compatibility,Long rains (MAM),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
ca843d0c-3680-4d3d-87f2-845880e536c9,fdda7662-29b9-458b-8036-ed1470526e66,Kakamega,2025-11-05T21:55:13.944723Z,ebfe9494-35b3-402b-b1d5-706812d352ca,Sorghum,0.71,Recommended Sorghum for Kakamega due to soil type and climate compatibility,Short rains (OND),Apply recommended practices for AEZ,1.0.0,crop_recommendation_engine_v1
