forecast_id,parcel_id,county,forecast_timestamp_utc,target_window_start_utc,target_window_end_utc,flood_risk_score,risk_class,top_features,model_version,source
a0eccde8-b13d-474f-95f9-d11d54614c30,b6b25b1f-9489-4660-af17-73bb75847e9d,Kwale,2025-11-16T22:21:01.473995Z,2025-11-21T22:21:01.473995Z,2025-12-16T22:21:01.473995Z,0.21,Low,"{""rainfall_intensity"": 0.77, ""river_level"": 0.41, ""soil_moisture"": 0.83, ""land_slope"": 0.21, ""historical_flood_frequency"": 0.07}",1.0.0,flood_risk_model_v1
b4d4429b-0b52-4c66-8222-7c6d65b192a9,b91b0b6d-b8e1-444f-a2a7-5cbccf6bc05a,Elgeyo Marakwet,2025-11-13T22:21:01.474340Z,2025-11-20T22:21:01.474340Z,2025-12-12T22:21:01.474340Z,0.092,Low,"{""rainfall_intensity"": 0.96, ""river_level"": 0.62, ""soil_moisture"": 0.26, ""land_slope"": 0.14, ""historical_flood_frequency"": 0.22}",1.0.0,flood_risk_model_v1
273367d4-b1b3-4e80-9266-eea41b2db5a0,0e86e968-1a53-411f-a1c1-040d3acfb23c,Meru,2025-11-20T22:21:01.474687Z,2025-11-24T22:21:01.474687Z,2025-12-03T22:21:01.474687Z,0.251,Low,"{""rainfall_intensity"": 0.97, ""river_level"": 0.39, ""soil_moisture"": 0.7, ""land_slope"": 0.79, ""historical_flood_frequency"": 0.69}",1.0.0,flood_risk_model_v1
a687a481-3bc0-4df2-9c69-15dacef9ebaa,8f45d9ef-52af-4067-bdff-c8f19dc1688d,Taita Taveta,2025-11-04T22:21:01.475024Z,2025-11-06T22:21:01.475024Z,2025-11-23T22:21:01.475024Z,0.18,Low,"{""rainfall_intensity"": 0.87, ""river_level"": 0.96, ""soil_moisture"": 0.6, ""land_slope"": 0.21, ""historical_flood_frequency"": 0.6}",1.0.0,flood_risk_model_v1
a556ea15-0e89-45fa-b5d4-bcda03a8169f,beb6a949-8555-49b9-82fb-2793d289ecb7,Embu,2025-11-05T22:21:01.475363Z,2025-11-11T22:21:01.475363Z,2025-11-26T22:21:01.475363Z,0.563,Medium,"{""rainfall_intensity"": 0.83, ""river_level"": 0.77, ""soil_moisture"": 0.23, ""land_slope"": 0.19, ""historical_flood_frequency"": 0.79}",1.0.0,flood_risk_model_v1
3a953a91-a617-4102-9cde-94d6e5492363,5f9651e1-e7b1-4066-977a-a9cbebd95393,Homa Bay,2025-10-29T22:21:01.475706Z,2025-11-03T22:21:01.475706Z,2025-11-28T22:21:01.475706Z,0.954,High,"{""rainfall_intensity"": 0.65, ""river_level"": 0.69, ""soil_moisture"": 0.34, ""land_slope"": 0.7, ""historical_flood_frequency"": 0.27}",1.0.0,flood_risk_model_v1
68789474-5781-4a63-9ba1-38ff811ee469,25ca4d08-970c-42f1-ae8a-c3d8d410d7bc,Embu,2025-11-18T22:21:01.476046Z,2025-11-22T22:21:01.476046Z,2025-11-30T22:21:01.476046Z,0.142,Low,"{""rainfall_intensity"": 0.53, ""river_level"": 0.86, ""soil_moisture"": 0.49, ""land_slope"": 0.79, ""historical_flood_frequency"": 0.0}",1.0.0,flood_risk_model_v1
7c7b4da6-03aa-45cf-a791-9fe1b571cd4a,b6e88c56-f79d-41e8-a656-78c3539d8866,Bungoma,2025-11-22T22:21:01.476383Z,2025-11-25T22:21:01.476383Z,2025-12-11T22:21:01.476383Z,0.66,Medium,"{""rainfall_intensity"": 0.9, ""river_level"": 0.65, ""soil_moisture"": 0.47, ""land_slope"": 0.3, ""historical_flood_frequency"": 0.24}",1.0.0,flood_risk_model_v1
e0414b38-99f2-4b0b-b14e-c5a15ed6d2f1,5da54075-ae6c-4c81-a950-a60b012e9068,Murang'a,2025-11-23T22:21:01.476729Z,2025-11-27T22:21:01.476729Z,2025-12-19T22:21:01.476729Z,0.283,Low,"{""rainfall_intensity"": 0.63, ""river_level"": 0.35, ""soil_moisture"": 0.39, ""land_slope"": 0.37, ""historical_flood_frequency"": 0.97}",1.0.0,flood_risk_model_v1
e88eb666-9659-48bc-87f2-ea392c8d9b16,c376124a-1d9e-4f06-adb5-6b98eb86761d,Kiambu,2025-11-22T22:21:01.477066Z,2025-11-23T22:21:01.477066Z,2025-12-06T22:21:01.477066Z,0.521,Medium,"{""rainfall_intensity"": 0.58, ""river_level"": 1.0, ""soil_moisture"": 0.51, ""land_slope"": 0.61, ""historical_flood_frequency"": 0.56}",1.0.0,flood_risk_model_v1
7f75b772-f5de-421a-aa5e-68f6090d6f37,9a7c7f40-7a1c-4338-9b2d-a31713c28d76,Isiolo,2025-11-15T22:21:01.477408Z,2025-11-21T22:21:01.477408Z,2025-12-04T22:21:01.477408Z,0.883,High,"{""rainfall_intensity"": 0.8, ""river_level"": 0.34, ""soil_moisture"": 0.66, ""land_slope"": 0.77, ""historical_flood_frequency"": 0.04}",1.0.0,flood_risk_model_v1
976605a7-7fd8-40bd-bab9-f3321fa315a7,49f9b42a-245b-4f78-a1f5-d4a5e373a996,Embu,2025-11-22T22:21:01.477746Z,2025-11-25T22:21:01.477746Z,2025-12-20T22:21:01.477746Z,0.416,Medium,"{""rainfall_intensity"": 0.63, ""river_level"": 0.82, ""soil_moisture"": 0.5, ""land_slope"": 0.68, ""historical_flood_frequency"": 0.85}",1.0.0,flood_risk_model_v1
ec573a10-6517-4ebd-8e50-f3292ccceb95,c5562c63-1746-45c4-9825-70a8ab871865,Kwale,2025-11-11T22:21:01.478084Z,2025-11-12T22:21:01.478084Z,2025-11-19T22:21:01.478084Z,0.428,Medium,"{""rainfall_intensity"": 0.77, ""river_level"": 0.57, ""soil_moisture"": 0.54, ""land_slope"": 0.52, ""historical_flood_frequency"": 0.38}",1.0.0,flood_risk_model_v1
5684c9da-6e8b-4b63-bf07-5f22ea5350ce,c6091e0f-ec41-447e-9b14-163c74c3753c,Mbeere,2025-11-19T22:21:01.478419Z,2025-11-24T22:21:01.478419Z,2025-12-12T22:21:01.478419Z,0.366,Low,"{""rainfall_intensity"": 0.94, ""river_level"": 0.96, ""soil_moisture"": 0.35, ""land_slope"": 0.75, ""historical_flood_frequency"": 1.0}",1.0.0,flood_risk_model_v1
dab12abe-da9b-42f4-92eb-1634f84ecc2a,339c3906-8be1-4054-bff3-5959b5f815a5,Embu,2025-11-13T22:21:01.478775Z,2025-11-17T22:21:01.478775Z,2025-12-05T22:21:01.478775Z,0.553,Medium,"{""rainfall_intensity"": 0.85, ""river_level"": 0.57, ""soil_moisture"": 0.48, ""land_slope"": 0.42, ""historical_flood_frequency"": 0.37}",1.0.0,flood_risk_model_v1
963934d6-5d2c-4313-a364-2215e9788878,a455c165-945e-439f-a737-654dbcd33955,Kisumu,2025-10-28T22:21:01.479112Z,2025-11-04T22:21:01.479112Z,2025-11-12T22:21:01.479112Z,0.701,High,"{""rainfall_intensity"": 0.56, ""river_level"": 0.56, ""soil_moisture"": 0.76, ""land_slope"": 0.25, ""historical_flood_frequency"": 0.9}",1.0.0,flood_risk_model_v1
d0583a73-362d-4712-ba52-fc1d68c2294f,29e15d33-a183-4fa4-a153-b3dbbb468a39,Kericho,2025-11-03T22:21:01.479447Z,2025-11-05T22:21:01.479447Z,2025-11-30T22:21:01.479447Z,0.145,Low,"{""rainfall_intensity"": 0.96, ""river_level"": 0.64, ""soil_moisture"": 0.28, ""land_slope"": 0.25, ""historical_flood_frequency"": 0.18}",1.0.0,flood_risk_model_v1
216183cb-d447-4ded-bd1d-0c542bf04dd3,2e32cc46-9bd6-4e84-915e-4daa9d42cc7a,Kericho,2025-10-28T22:21:01.479784Z,2025-10-29T22:21:01.479784Z,2025-11-19T22:21:01.479784Z,0.261,Low,"{""rainfall_intensity"": 0.91, ""river_level"": 0.75, ""soil_moisture"": 0.83, ""land_slope"": 0.76, ""historical_flood_frequency"": 0.01}",1.0.0,flood_risk_model_v1
1e189cf2-9444-4565-a8cf-25470115dd67,5290fbf9-bd89-4174-a794-69ecb326932d,Kiambu,2025-10-31T22:21:01.480126Z,2025-11-07T22:21:01.480126Z,2025-12-05T22:21:01.480126Z,0.507,Medium,"{""rainfall_intensity"": 0.8, ""river_level"": 0.66, ""soil_moisture"": 0.73, ""land_slope"": 0.26, ""historical_flood_frequency"": 0.68}",1.0.0,flood_risk_model_v1
65b064dc-96ff-423a-8d4f-34666e44399b,1def5830-0f21-4b3b-868e-0016a5da2322,Migori,2025-11-07T22:21:01.480463Z,2025-11-11T22:21:01.480463Z,2025-11-25T22:21:01.480463Z,0.63,Medium,"{""rainfall_intensity"": 0.8, ""river_level"": 0.34, ""soil_moisture"": 0.37, ""land_slope"": 0.26, ""historical_flood_frequency"": 0.79}",1.0.0,flood_risk_model_v1
a363a36a-b756-481a-96c1-2ad4523d3b85,6cfa069f-e052-462e-abdf-70af683476db,Kakamega,2025-11-03T22:21:01.481199Z,2025-11-09T22:21:01.481199Z,2025-11-23T22:21:01.481199Z,0.136,Low,"{""rainfall_intensity"": 0.59, ""river_level"": 0.43, ""soil_moisture"": 0.81, ""land_slope"": 0.47, ""historical_flood_frequency"": 0.32}",1.0.0,flood_risk_model_v1
4f432dbf-253d-4e50-84e3-0c61cd431d97,3efb2b1b-55d5-4d83-a10f-e1ba334598f5,Kwale,2025-11-06T22:21:01.481723Z,2025-11-11T22:21:01.481723Z,2025-12-11T22:21:01.481723Z,0.284,Low,"{""rainfall_intensity"": 0.78, ""river_level"": 0.65, ""soil_moisture"": 0.88, ""land_slope"": 0.72, ""historical_flood_frequency"": 0.19}",1.0.0,flood_risk_model_v1
eb60d91d-80d1-4593-bd63-da08e27e5e0a,74c9b59c-4cd8-4b25-add2-7b9bc388dcfb,Garissa,2025-11-20T22:21:01.482074Z,2025-11-23T22:21:01.482074Z,2025-12-01T22:21:01.482074Z,0.442,Medium,"{""rainfall_intensity"": 0.96, ""river_level"": 0.81, ""soil_moisture"": 0.65, ""land_slope"": 0.4, ""historical_flood_frequency"": 0.91}",1.0.0,flood_risk_model_v1
8b19dedc-e1fd-454c-a255-b6861e127fa6,d39f3d76-15fa-4f28-950d-9af4fbe267fc,Lamu,2025-11-19T22:21:01.482432Z,2025-11-24T22:21:01.482432Z,2025-12-06T22:21:01.482432Z,0.712,High,"{""rainfall_intensity"": 0.74, ""river_level"": 0.34, ""soil_moisture"": 0.59, ""land_slope"": 0.39, ""historical_flood_frequency"": 0.11}",1.0.0,flood_risk_model_v1
c028d425-5a70-471f-b71a-969277966c58,506e3c50-0a41-44a9-8c92-e9353907c252,Embu,2025-11-12T22:21:01.482776Z,2025-11-15T22:21:01.482776Z,2025-11-29T22:21:01.482776Z,0.065,Low,"{""rainfall_intensity"": 0.68, ""river_level"": 0.7, ""soil_moisture"": 0.76, ""land_slope"": 0.72, ""historical_flood_frequency"": 0.07}",1.0.0,flood_risk_model_v1
1caede1d-ff8a-4a99-90c3-5ce474be40a8,6a7e432a-038c-4554-916d-b413ba74fba6,Kericho,2025-11-15T22:21:01.483121Z,2025-11-17T22:21:01.483121Z,2025-11-25T22:21:01.483121Z,0.429,Medium,"{""rainfall_intensity"": 0.81, ""river_level"": 0.52, ""soil_moisture"": 0.63, ""land_slope"": 0.55, ""historical_flood_frequency"": 0.89}",1.0.0,flood_risk_model_v1
d115bbad-b70a-4e77-a10d-2fe2351af8ae,333fe46d-d0ff-498d-acf0-7e3c3d2372cd,Nairobi,2025-11-01T22:21:01.483467Z,2025-11-08T22:21:01.483467Z,2025-12-02T22:21:01.483467Z,0.13,Low,"{""rainfall_intensity"": 0.61, ""river_level"": 0.88, ""soil_moisture"": 0.56, ""land_slope"": 0.5, ""historical_flood_frequency"": 0.89}",1.0.0,flood_risk_model_v1
55f44a21-b861-486d-8ebe-9115c2291d24,eaf1f89e-45ad-4af5-a5e1-9e4b7a60f5b6,Garissa,2025-11-02T22:21:01.483812Z,2025-11-07T22:21:01.483812Z,2025-12-01T22:21:01.483812Z,0.929,High,"{""rainfall_intensity"": 0.88, ""river_level"": 0.59, ""soil_moisture"": 0.25, ""land_slope"": 0.59, ""historical_flood_frequency"": 0.7}",1.0.0,flood_risk_model_v1
8df004d5-940b-4b03-b7f7-5e8516d82c9d,9263f037-6129-4bad-936b-7f56fe1b6014,Machakos,2025-10-28T22:21:01.484155Z,2025-11-02T22:21:01.484155Z,2025-11-26T22:21:01.484155Z,0.205,Low,"{""rainfall_intensity"": 0.65, ""river_level"": 0.97, ""soil_moisture"": 0.66, ""land_slope"": 0.14, ""historical_flood_frequency"": 0.59}",1.0.0,flood_risk_model_v1
fd32b765-952c-41e0-baa0-7df154341974,85d183e5-f8c1-4c54-9faf-7b92a86c3133,Nandi,2025-11-04T22:21:01.484506Z,2025-11-07T22:21:01.484506Z,2025-11-20T22:21:01.484506Z,0.169,Low,"{""rainfall_intensity"": 0.74, ""river_level"": 0.57, ""soil_moisture"": 0.29, ""land_slope"": 0.39, ""historical_flood_frequency"": 0.98}",1.0.0,flood_risk_model_v1
e987eca0-2f2c-4c23-9959-8a91ecf850c8,753f1050-7d9a-4536-a64a-c49bffd77938,Murang'a,2025-11-01T22:21:01.484853Z,2025-11-02T22:21:01.484853Z,2025-11-10T22:21:01.484853Z,0.241,Low,"{""rainfall_intensity"": 0.78, ""river_level"": 0.67, ""soil_moisture"": 0.64, ""land_slope"": 0.23, ""historical_flood_frequency"": 0.28}",1.0.0,flood_risk_model_v1
9199262b-bd52-47ef-80a0-a8c0b3c2cf71,4b9a7cb6-6d5a-4225-970d-c48732377b39,Bungoma,2025-11-22T22:21:01.485199Z,2025-11-29T22:21:01.485199Z,2025-12-16T22:21:01.485199Z,0.237,Low,"{""rainfall_intensity"": 0.78, ""river_level"": 0.81, ""soil_moisture"": 0.35, ""land_slope"": 0.46, ""historical_flood_frequency"": 0.65}",1.0.0,flood_risk_model_v1
26b4c149-dda0-45c7-b4e7-7c6e04afd230,7a9782f9-c912-4388-929c-0c063621d28e,Taita Taveta,2025-11-13T22:21:01.485541Z,2025-11-17T22:21:01.485541Z,2025-12-10T22:21:01.485541Z,0.169,Low,"{""rainfall_intensity"": 0.92, ""river_level"": 0.78, ""soil_moisture"": 0.73, ""land_slope"": 0.74, ""historical_flood_frequency"": 0.92}",1.0.0,flood_risk_model_v1
10e21b80-f24f-49e1-acb8-9adf569d5c2b,ea2d2e02-627e-4ee2-b1d5-e922880978d9,Murang'a,2025-11-21T22:21:01.485917Z,2025-11-27T22:21:01.485917Z,2025-12-09T22:21:01.485917Z,0.478,Medium,"{""rainfall_intensity"": 0.5, ""river_level"": 0.56, ""soil_moisture"": 0.57, ""land_slope"": 0.63, ""historical_flood_frequency"": 0.7}",1.0.0,flood_risk_model_v1
6e4f1253-11f8-4e2f-ace5-b834db245aeb,497dddf0-448e-4f4d-9c8b-0a8dd954cdeb,Tana River,2025-11-03T22:21:01.486265Z,2025-11-10T22:21:01.486265Z,2025-11-19T22:21:01.486265Z,0.412,Medium,"{""rainfall_intensity"": 0.78, ""river_level"": 0.62, ""soil_moisture"": 0.49, ""land_slope"": 0.34, ""historical_flood_frequency"": 0.13}",1.0.0,flood_risk_model_v1
6cc35a02-12a4-4832-adb4-ea7507d4e9c0,dfd9c273-157b-4460-b4fa-01d6801c8338,Machakos,2025-10-31T22:21:01.486624Z,2025-11-03T22:21:01.486624Z,2025-11-29T22:21:01.486624Z,0.277,Low,"{""rainfall_intensity"": 0.64, ""river_level"": 0.46, ""soil_moisture"": 0.75, ""land_slope"": 0.41, ""historical_flood_frequency"": 0.06}",1.0.0,flood_risk_model_v1
f5a31288-95d9-46e1-b0b3-650eb0169538,20446a95-2e6c-4655-ab83-b73272f0e425,Meru,2025-11-17T22:21:01.486979Z,2025-11-20T22:21:01.486979Z,2025-12-17T22:21:01.486979Z,0.425,Medium,"{""rainfall_intensity"": 0.62, ""river_level"": 0.48, ""soil_moisture"": 0.76, ""land_slope"": 0.36, ""historical_flood_frequency"": 0.76}",1.0.0,flood_risk_model_v1
737a5d64-c8f9-47e7-be8c-bcda332deeb9,649f7b91-2779-43e4-a194-ded4fd811d0a,Kwale,2025-11-26T22:21:01.487326Z,2025-11-29T22:21:01.487326Z,2025-12-18T22:21:01.487326Z,0.138,Low,"{""rainfall_intensity"": 0.72, ""river_level"": 0.72, ""soil_moisture"": 0.46, ""land_slope"": 0.27, ""historical_flood_frequency"": 0.88}",1.0.0,flood_risk_model_v1
41706fb4-c9ec-415f-8169-3809a1aff4a3,f9820e64-af57-429b-a348-ee32d412ac9c,Tharaka Nithi,2025-11-03T22:21:01.487666Z,2025-11-10T22:21:01.487666Z,2025-11-18T22:21:01.487666Z,0.174,Low,"{""rainfall_intensity"": 0.62, ""river_level"": 0.96, ""soil_moisture"": 0.65, ""land_slope"": 0.33, ""historical_flood_frequency"": 0.27}",1.0.0,flood_risk_model_v1
57a28e9c-ca21-4688-bf6c-00fc91c1813a,3ab0e1c1-903b-4d58-b1b2-6d453d1f7abe,Nyeri,2025-11-09T22:21:01.488008Z,2025-11-10T22:21:01.488008Z,2025-12-08T22:21:01.488008Z,0.281,Low,"{""rainfall_intensity"": 0.54, ""river_level"": 0.73, ""soil_moisture"": 0.7, ""land_slope"": 0.46, ""historical_flood_frequency"": 0.73}",1.0.0,flood_risk_model_v1
5a52e23f-bf58-4509-b198-90250acb40e8,fdac04cf-7239-4a4e-9474-72f498441b89,Lamu,2025-11-06T22:21:01.488370Z,2025-11-08T22:21:01.488370Z,2025-12-05T22:21:01.488370Z,0.678,Medium,"{""rainfall_intensity"": 0.7, ""river_level"": 0.94, ""soil_moisture"": 0.31, ""land_slope"": 0.34, ""historical_flood_frequency"": 0.83}",1.0.0,flood_risk_model_v1
908fcea1-8fee-4be4-bec7-08c32ed59f1b,28719b5d-7b6d-480c-af13-e3210dead751,Nakuru,2025-11-11T22:21:01.488717Z,2025-11-14T22:21:01.488717Z,2025-12-03T22:21:01.488717Z,0.493,Medium,"{""rainfall_intensity"": 0.82, ""river_level"": 0.86, ""soil_moisture"": 0.52, ""land_slope"": 0.65, ""historical_flood_frequency"": 0.73}",1.0.0,flood_risk_model_v1
4a22a3a1-bdad-442b-9d4d-7d249b3d6219,25ca4d08-970c-42f1-ae8a-c3d8d410d7bc,Embu,2025-11-09T22:21:01.489059Z,2025-11-15T22:21:01.489059Z,2025-12-03T22:21:01.489059Z,0.205,Low,"{""rainfall_intensity"": 0.6, ""river_level"": 0.62, ""soil_moisture"": 0.58, ""land_slope"": 0.66, ""historical_flood_frequency"": 0.92}",1.0.0,flood_risk_model_v1
6a492d2e-87ea-4cb4-8dfb-a24a8991b71c,250d842d-6e25-48db-b695-e647d104c5f2,Kisumu,2025-11-15T22:21:01.489399Z,2025-11-16T22:21:01.489399Z,2025-12-04T22:21:01.489399Z,0.681,Medium,"{""rainfall_intensity"": 0.66, ""river_level"": 0.54, ""soil_moisture"": 0.74, ""land_slope"": 0.62, ""historical_flood_frequency"": 0.26}",1.0.0,flood_risk_model_v1
bc2d6bdd-fe06-453e-80ff-7293a9195d79,4d062c5b-befd-4e71-8a9a-54232a4b89a2,Nyeri,2025-10-28T22:21:01.489745Z,2025-11-03T22:21:01.489745Z,2025-11-26T22:21:01.489745Z,0.068,Low,"{""rainfall_intensity"": 0.67, ""river_level"": 0.79, ""soil_moisture"": 0.72, ""land_slope"": 0.31, ""historical_flood_frequency"": 0.56}",1.0.0,flood_risk_model_v1
5b3cbdf9-8349-4814-957d-52db77976b2c,890d4b39-39ea-4bec-a751-6e40b2a0afa3,Mombasa,2025-11-15T22:21:01.490087Z,2025-11-20T22:21:01.490087Z,2025-11-27T22:21:01.490087Z,0.747,High,"{""rainfall_intensity"": 0.92, ""river_level"": 0.73, ""soil_moisture"": 0.71, ""land_slope"": 0.59, ""historical_flood_frequency"": 0.21}",1.0.0,flood_risk_model_v1
5dfc204b-e1ab-401c-b1a2-de4011887463,f9820e64-af57-429b-a348-ee32d412ac9c,Tharaka Nithi,2025-11-08T22:21:01.490441Z,2025-11-12T22:21:01.490441Z,2025-11-23T22:21:01.490441Z,0.431,Medium,"{""rainfall_intensity"": 0.72, ""river_level"": 0.42, ""soil_moisture"": 0.51, ""land_slope"": 0.27, ""historical_flood_frequency"": 0.31}",1.0.0,flood_risk_model_v1
c8cfee56-e298-4897-aa26-d2fab0352002,7e05b53e-1ef3-4ada-97a1-593fc25c7492,Nakuru,2025-10-30T22:21:01.490783Z,2025-11-02T22:21:01.490783Z,2025-11-26T22:21:01.490783Z,0.535,Medium,"{""rainfall_intensity"": 0.59, ""river_level"": 0.89, ""soil_moisture"": 0.84, ""land_slope"": 0.59, ""historical_flood_frequency"": 0.16}",1.0.0,flood_risk_model_v1
b5641812-69ee-4e31-a82b-51ec0dbe57d4,a12eed0f-e69b-4536-acfe-7843549e6ca1,Nandi,2025-11-27T22:21:01.491125Z,2025-11-30T22:21:01.491125Z,2025-12-16T22:21:01.491125Z,0.428,Medium,"{""rainfall_intensity"": 0.68, ""river_level"": 0.7, ""soil_moisture"": 0.22, ""land_slope"": 0.11, ""historical_flood_frequency"": 0.35}",1.0.0,flood_risk_model_v1
ff5594c6-646c-4070-adb6-7579f3a482af,05d1e635-f671-426b-9c31-c5ff73591493,West Pokot,2025-11-22T22:21:01.491466Z,2025-11-24T22:21:01.491466Z,2025-12-10T22:21:01.491466Z,0.242,Low,"{""rainfall_intensity"": 0.62, ""river_level"": 0.89, ""soil_moisture"": 0.43, ""land_slope"": 0.43, ""historical_flood_frequency"": 0.75}",1.0.0,flood_risk_model_v1
60c90f10-d679-4980-b9c5-890965a46d1f,b6edc6e4-ef72-4d8c-9c07-edcef1999faf,Narok,2025-11-18T22:21:01.491814Z,2025-11-21T22:21:01.491814Z,2025-12-14T22:21:01.491814Z,0.373,Low,"{""rainfall_intensity"": 0.85, ""river_level"": 0.49, ""soil_moisture"": 0.58, ""land_slope"": 0.6, ""historical_flood_frequency"": 0.91}",1.0.0,flood_risk_model_v1
927946ee-284d-47af-9cee-49cebff58f72,90c64938-a660-4f9a-963c-5b07e5bc45a7,Vihiga,2025-11-07T22:21:01.492161Z,2025-11-14T22:21:01.492161Z,2025-12-07T22:21:01.492161Z,0.446,Medium,"{""rainfall_intensity"": 0.9, ""river_level"": 0.77, ""soil_moisture"": 0.59, ""land_slope"": 0.56, ""historical_flood_frequency"": 0.97}",1.0.0,flood_risk_model_v1
cc59b1cf-fee1-4c91-91ef-b9119a7533ba,890d4b39-39ea-4bec-a751-6e40b2a0afa3,Mombasa,2025-11-09T22:21:01.492514Z,2025-11-11T22:21:01.492514Z,2025-11-23T22:21:01.492514Z,0.989,High,"{""rainfall_intensity"": 0.88, ""river_level"": 0.54, ""soil_moisture"": 0.88, ""land_slope"": 0.61, ""historical_flood_frequency"": 0.97}",1.0.0,flood_risk_model_v1
b79b5954-568d-4b2e-a095-fa91d20fd1a2,7d8d4f55-05ef-4d63-a02b-79bd00012405,Tharaka Nithi,2025-11-10T22:21:01.492855Z,2025-11-13T22:21:01.492855Z,2025-11-20T22:21:01.492855Z,0.424,Medium,"{""rainfall_intensity"": 0.67, ""river_level"": 0.9, ""soil_moisture"": 0.43, ""land_slope"": 0.17, ""historical_flood_frequency"": 0.21}",1.0.0,flood_risk_model_v1
5af2a24e-f1ad-40b4-ad8f-55319bbe3566,6b276170-51c7-4ac1-bb1d-87a61012d867,Homa Bay,2025-10-29T22:21:01.493196Z,2025-10-31T22:21:01.493196Z,2025-11-20T22:21:01.493196Z,0.68,Medium,"{""rainfall_intensity"": 0.85, ""river_level"": 0.85, ""soil_moisture"": 0.35, ""land_slope"": 0.42, ""historical_flood_frequency"": 0.0}",1.0.0,flood_risk_model_v1
7d9762d0-d1ca-4dac-8de5-11675e9ee1d3,035685d5-9e6d-4eef-82e6-439ac3ce86fb,Kakamega,2025-11-01T22:21:01.493536Z,2025-11-05T22:21:01.493536Z,2025-11-29T22:21:01.493536Z,0.669,Medium,"{""rainfall_intensity"": 1.0, ""river_level"": 0.53, ""soil_moisture"": 0.85, ""land_slope"": 0.16, ""historical_flood_frequency"": 0.48}",1.0.0,flood_risk_model_v1
f971145a-6b64-49ac-a412-3edb8ee9c7cf,be6a590b-f956-4c9d-beca-cab65ccb30df,Taita Taveta,2025-11-25T22:21:01.493882Z,2025-11-28T22:21:01.493882Z,2025-12-21T22:21:01.493882Z,0.331,Low,"{""rainfall_intensity"": 0.81, ""river_level"": 0.63, ""soil_moisture"": 0.37, ""land_slope"": 0.25, ""historical_flood_frequency"": 0.45}",1.0.0,flood_risk_model_v1
68f2cbce-89fa-4194-b86f-9d3b66e252f5,b6b25b1f-9489-4660-af17-73bb75847e9d,Kwale,2025-11-20T22:21:01.494224Z,2025-11-24T22:21:01.494224Z,2025-12-13T22:21:01.494224Z,0.366,Low,"{""rainfall_intensity"": 0.73, ""river_level"": 0.88, ""soil_moisture"": 0.5, ""land_slope"": 0.29, ""historical_flood_frequency"": 0.02}",1.0.0,flood_risk_model_v1
2ccd1c16-019b-42c6-8972-3e3ee5941436,21e6b82a-7906-47fa-9c9e-351f953e1b46,Siaya,2025-11-20T22:21:01.494577Z,2025-11-25T22:21:01.494577Z,2025-12-25T22:21:01.494577Z,0.827,High,"{""rainfall_intensity"": 0.89, ""river_level"": 0.57, ""soil_moisture"": 0.36, ""land_slope"": 0.55, ""historical_flood_frequency"": 0.52}",1.0.0,flood_risk_model_v1
18aa296f-b0f7-4fd2-b257-70d96ebbd99d,f9887511-fd80-4b47-95f3-bcb32447923e,Baringo,2025-11-22T22:21:01.494915Z,2025-11-23T22:21:01.494915Z,2025-12-14T22:21:01.494915Z,0.691,Medium,"{""rainfall_intensity"": 0.58, ""river_level"": 0.77, ""soil_moisture"": 0.81, ""land_slope"": 0.72, ""historical_flood_frequency"": 0.35}",1.0.0,flood_risk_model_v1
55a11646-248f-4c7a-87de-72cd5aae4aca,ee112e6e-8e62-425d-9b0f-d5ddd0480983,Garissa,2025-11-15T22:21:01.495262Z,2025-11-22T22:21:01.495262Z,2025-12-06T22:21:01.495262Z,0.888,High,"{""rainfall_intensity"": 0.91, ""river_level"": 0.55, ""soil_moisture"": 0.76, ""land_slope"": 0.46, ""historical_flood_frequency"": 0.44}",1.0.0,flood_risk_model_v1
e646e170-8e98-440f-8e58-a31f4def9c11,53ddd05b-b079-492a-b9f5-b3ce124b7c79,Kericho,2025-11-09T22:21:01.495601Z,2025-11-14T22:21:01.495601Z,2025-11-26T22:21:01.495601Z,0.178,Low,"{""rainfall_intensity"": 0.86, ""river_level"": 0.68, ""soil_moisture"": 0.5, ""land_slope"": 0.27, ""historical_flood_frequency"": 0.18}",1.0.0,flood_risk_model_v1
61b4c2a2-8df0-47cc-90f7-cce9b2f6621b,59937f06-67f7-49ad-8867-70efb71463f4,Busia,2025-11-27T22:21:01.495940Z,2025-12-03T22:21:01.495940Z,2025-12-23T22:21:01.495940Z,0.464,Medium,"{""rainfall_intensity"": 0.69, ""river_level"": 0.99, ""soil_moisture"": 0.34, ""land_slope"": 0.44, ""historical_flood_frequency"": 0.04}",1.0.0,flood_risk_model_v1
63e9c7aa-e18f-4b7b-829c-be0404dcb2a9,e8680711-fc33-4832-8784-16c098ba0c80,Bungoma,2025-11-01T22:21:01.496280Z,2025-11-04T22:21:01.496280Z,2025-11-30T22:21:01.496280Z,0.299,Low,"{""rainfall_intensity"": 0.97, ""river_level"": 0.58, ""soil_moisture"": 0.48, ""land_slope"": 0.51, ""historical_flood_frequency"": 0.45}",1.0.0,flood_risk_model_v1
